	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4	status	context_before	match	context_after	max_agreement_freq	max_agreement_label
Bachelorarbeit_13-08-05_28-17-44_SB01+6935	63.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	6935	6938	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	eln werden,  wie Kindergartenkinder an Meinungs- und Entscheidungsbildung mit Unterstützung der Erwachsenen teilhaben können. Darauf aufbauend möchte 	ich	 die rechtlichen Grundlagen der Partizipation skizzieren, indem ich verdeutliche, dass es unterschiedliche Gesetze gibt, die die Partizipationsstruktu	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+7002	64.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	7002	7005	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	ildung mit Unterstützung der Erwachsenen teilhaben können. Darauf aufbauend möchte ich die rechtlichen Grundlagen der Partizipation skizzieren, indem 	ich	 verdeutliche, dass es unterschiedliche Gesetze gibt, die die Partizipationsstruktur beinhalten. Diese Gesetze bzw. Kinderrechte sind in unterschiedli	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+7674	65.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	7674	7677	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	 auswerten zu können. Dabei soll dieses Interview Schritt für Schritt gekennzeichnet und in thematische Segmente unterteilt werden. Desweiteren widme 	ich	 mich den Gründen, die dafür ausschlaggebend sind, dass Partizipation in Ländern wie z.B. Kamerun nicht praktiziert werden kann. Ein kurzer Ausblick a	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+8002	66.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	Ich	8002	8005	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	Kinderbeteiligung, beschließt die Arbeit.  Viele Faktoren erschweren die Entwicklungsstandards der Kinder und sind in Gesetzen nicht nachvollziehbar. 	Ich	 möchte anhand vorliegender Untersuchungen und Befunde herausarbeiten, welchen Einfluss diese Zustände auf das Leben der Kinder haben. Die Kultur in d	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+83444	82.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	83444	83447	Verfasser-Ich	Forscher-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	ine strenge Trennung von Kultur und Erziehung zu gewährleisten und andererseits das Kind als kompetentes Individuum wahrzunehmen.  Anschließend komme 	ich	 zu dem Ergebnis, dass Partizipation von Kindern in Kamerun nur besser funktioniert kann, wenn die Familie, die Schule und der Staat sich einigen/zusa	3	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+83733	83.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	83733	83736	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	h einigen/zusammenarbeiten. Ziel wäre es, den Kindern eine bessere Zukunft anzubieten und sie auf das spätere Leben erfolgreich vorzubereiten.  Bevor 	ich	 ein persönlicher Ausblick im Bezug auf die Wichtigkeit der Mitbestimmung schildere, möchte ich zunächst Verbesserungsvorschläge zeigen, die von kamer	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+83828	84.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	83828	83831	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	uf das spätere Leben erfolgreich vorzubereiten.  Bevor ich ein persönlicher Ausblick im Bezug auf die Wichtigkeit der Mitbestimmung schildere, möchte 	ich	 zunächst Verbesserungsvorschläge zeigen, die von kamerunischen Schulkindern anhand der Fragebogen formuliert sind (Sikounmou, 1995). Auf die Frage, w	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+8817	67.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	8817	8820	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	fullmatch	t sind, nicht die Möglichkeiten haben alle Kinderrechte zu berücksichtigen. Aus dieser Perspektive auf die Notwendigkeit der Kinderbeteiligung, werde 	ich	 die Ergebnisse der Arbeit zusammenfassen.    Rechtlich begründete Einschätzung der UN-Kinderrechtskonvention bezüglich der Partizipation von Kindern 	4	Verfasser-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+88503	85.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	Ich	88503	88506	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Erzähler-Ich	fullmatch	. Außerdem müssen auch pädagogische Fachkräfte und das administrative Personal durch Aus-und Fortbildungen Partizipationsprozesse unterstützt werden. 	Ich	 möchte mich mit Politik nicht auseinandersetzen aber ich bin der Meinung, dass durch die Partizipation von Kindern in Kamerun, Kinder schneller und w	3	Erzähler-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+88560	86.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	88560	88563	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	ministrative Personal durch Aus-und Fortbildungen Partizipationsprozesse unterstützt werden. Ich möchte mich mit Politik nicht auseinandersetzen aber 	ich	 bin der Meinung, dass durch die Partizipation von Kindern in Kamerun, Kinder schneller und wirkungsvoller sowohl an sozialen als auch an politischen 	4	Erzähler-Ich
Bachelorarbeit_13-08-05_28-17-44_SB01+92497	87.0	Bachelorarbeit_13-08-05_28-17-44_SB01	13-08-05_Bachelorarbeit_28-17-44_SB01.txt	ich	92497	92500	Verfasser-Ich	Verfasser-Ich	"""Ich"" stellvertr. für Allgemeinheit"	Verfasser-Ich	fullmatch	Mio. Einwohner   Voir dans la charte africaine   Der Vater ist der einzige, der das Sagen hat.   Neues Testament, …Gebote)     In dieser Arbeit werde 	ich	 mich nur auf die männliche Form beziehen aufgrund der Lesbarkeit und der Wahl des Befragten.   Leute, die von Duala oder Jaunde haben nicht die gleic	3	Verfasser-Ich
Beobachtungsauftrag_16-04-29_01-12-23_SB28+2071	473.0	Beobachtungsauftrag_16-04-29_01-12-23_SB28	16-04-29_Beobachtungsauftrag_01-12-23_SB28.txt	ich	2071	2074	Forscher-Ich	Forscher-Ich	Forscher-Ich	Erzähler-Ich	rough_match_15	. Dies ist nicht ganz freiwillig, sondern wird ein Endtermin festgelegt.   Meine Gedanken über den offenen Unterricht sind gemischt. Einerseits finde 	ich	 das Konzept besonders sinnvoll zu einer heterogenen Gruppe umzusetzen. Die Idee, die die SchülerInnen ihre Lernprozesse eigenständig bestimmen sollen	3	Forscher-Ich
Beobachtungsauftrag_16-04-29_01-12-23_SB28+235	472.0	Beobachtungsauftrag_16-04-29_01-12-23_SB28	16-04-29_Beobachtungsauftrag_01-12-23_SB28.txt	ich	235	238	Verfasser-Ich	Verfasser-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	in: XX   Beobachtungsauftrag: Beschreiben Sie, welche Methoden in dem hospitierten Unterricht  wie und mit welchem Zweck eingesetzt worden sind.  Wie 	ich	 in meinem ersten Beobachtungsauftrag geschrieben habe, kommen eine Vielzahl von SchülerInnen zur Stadtteilschule XX aus bildungsfernen Familien und w	2	Verfasser-Ich
Beobachtungsauftrag_16-04-29_01-12-23_SB28+2584	474.0	Beobachtungsauftrag_16-04-29_01-12-23_SB28	16-04-29_Beobachtungsauftrag_01-12-23_SB28.txt	ich	2584	2587	Forscher-Ich	Forscher-Ich	Forscher-Ich	Forscher-Ich	rough_match_15	von bevorzugen nichts zu machen oder zu plaudern, statt die Gelegenheit zu nutzen, sich mit ihrem gewählten Thema auseinanderzusetzen. Außerdem finde 	ich	 die veränderte Rolle der Lehrperson im offenen Unterricht relativ anspruchsvoll, da die Lehrperson gleichzeitig im Blick auf die SchülerInnen haben m	4	Forscher-Ich
Bericht_12-09-14_23-27-57_SB11+10442	535.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	10442	10445	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	iegt man Probleme mit der Polizei oder weiter z.B  im Führungszeugnis, mit Fuhrerschein. Der Fred-Kurs ist sehr entspannt und Wissenschaft aufgebaut. 	Ich	 habe in dem Kurs teilzugenommen und was ist wichtig finde, dass die Jugendlichen selbst aktiv waren. Am Ende des Kurses haben wir für die Jugendliche	3	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+11612	536.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	ich	11612	11615	Verfasser-Ich	Forscher-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	um erkannt wird, desto schneller  die Berater helfen kann.   Drogen und ihre Wirkungen 5. Wirkungen und Phasen des Drogenkonsums .  Das Drogen( Meine 	ich	, Cannabis, Ecstasy, LSD, Heroin, Kokain, Alkohol  usw.) Ich betone hier auf Cannabis, weil zu der Suchtberatungsstelle normalerweise die Jugendlichen	2	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+11672	537.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	11672	11675	Verfasser-Ich	Verfasser-Ich	Erzähler-Ich	Verfasser-Ich	fullmatch	 Drogen und ihre Wirkungen 5. Wirkungen und Phasen des Drogenkonsums .  Das Drogen( Meine ich, Cannabis, Ecstasy, LSD, Heroin, Kokain, Alkohol  usw.) 	Ich	 betone hier auf Cannabis, weil zu der Suchtberatungsstelle normalerweise die Jugendlichen kamen, die am häufigsten  Cannabis nahm. Cannabis besitzt e	3	Verfasser-Ich
Bericht_12-09-14_23-27-57_SB11+14334	538.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	14334	14337	Erzähler-Ich	Forscher-Ich	Forscher-Ich	Verfasser-Ich	fullmatch	alles probieren soll….wenn man schon probiert hat, kennt man die Wirkung, das Gefühl und den Geruch-reicht es. Nicht Schritt für Schritt konsumieren. 	Ich	 gehe davon aus, dass es sehr schwierig „Nein“ zu sagen. Hier stellt sich die Frage- Wenn man doch  schon im Teufelskreis ist, was kann man dann macht	2	Forscher-Ich
Bericht_12-09-14_23-27-57_SB11+2279	527.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	2279	2282	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	r mit dem Telefon Dienst, in das die Mitarbeitende die Anrufe erledigen. Es gibt auch eigene Küche und viele zusätzliche andere Räume für Beratungen. 	Ich	 hatte  auch zur Verfügeng ein Zimmer bekommen,  dass das hell und schön ist.   Ich habe mich  mit Mitarbeiterinnen und Mitarbeiter kennengelernt.  Si	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+2362	528.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	2362	2365	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	ch eigene Küche und viele zusätzliche andere Räume für Beratungen. Ich hatte  auch zur Verfügeng ein Zimmer bekommen,  dass das hell und schön ist.   	Ich	 habe mich  mit Mitarbeiterinnen und Mitarbeiter kennengelernt.  Sie haben mich als Kollegin wahrgenommen.  Am ersten Tag hat  mir  mein Leiter meine 	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+2536	529.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	2536	2539	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	beiterinnen und Mitarbeiter kennengelernt.  Sie haben mich als Kollegin wahrgenommen.  Am ersten Tag hat  mir  mein Leiter meine Aufgaben eingeführt. 	Ich	 sollte an  Erstgesprächen, Beratungsprozessen und Gruppen teilnehmen und auch an telefonische Beratung, Prävention Unterricht  führen. Das Ziel der B	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+2755	530.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	2755	2758	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	men und auch an telefonische Beratung, Prävention Unterricht  führen. Das Ziel der Beratungen soll   aus der motivierenden Gesprächsführung bestehen. 	Ich	 habe mich  auch mit dem Dokumentationssystem der BADO (die Basisdokumentation) –Hamburg vertraut, in das die Daten und der Verlauf von Klientinnen/te	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+3164	531.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	3164	3167	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	nd das Controlling ein. Außerdem unterstützt das Programm PATFAK-( Redline Date GmbH) Light die Datenverwaltung: der Art der Beratung und der Inhalt. 	Ich	 habe in einer Beratung meines Leiters hospitiert. Das Gespräch war sehr professionale und interessant strukturiert.( auf die Struktur komme ich an ei	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+3308	532.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	ich	3308	3311	Erzähler-Ich	Verfasser-Ich	Verfasser-Ich	Erzähler-Ich	fullmatch	halt. Ich habe in einer Beratung meines Leiters hospitiert. Das Gespräch war sehr professionale und interessant strukturiert.( auf die Struktur komme 	ich	 an einer spätere Stelle zurück).  3.Mitarbeiter-Struktur 3.1 Teams Jeden Dienstag von  10.00-12.00 hat die Suchtberatung –ein  Teamsitzung. In der Kö	2	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+422	524.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	ich	422	425	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	nde zu fördern, ein Überblick zu geben und Aspekte des wissenschaftliche  Arbeitens aufzuzeigen. Um eine Stelle für das Praktikum zu suchen, brauchte 	ich	 nicht so viel Zeit. Ich habe mir schon längerer Zeit gewünscht  die Suchtberatung Stelle kennen zu lernen. (Aus meinem vorragenden Studium hat es lei	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+446	525.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	446	449	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	blick zu geben und Aspekte des wissenschaftliche  Arbeitens aufzuzeigen. Um eine Stelle für das Praktikum zu suchen, brauchte ich nicht so viel Zeit. 	Ich	 habe mir schon längerer Zeit gewünscht  die Suchtberatung Stelle kennen zu lernen. (Aus meinem vorragenden Studium hat es leider nicht geklappt, weil	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+5141	533.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	5141	5144	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich	fullmatch	ld sammeln. Diese Aufgabe ist nicht leicht zu erledigen, sogar nicht leicht zu gehen, weil, wenn man die Brille anzieht,  fühlt  man sich betrunken.  	Ich	 finde, dass es wichtig ist, wenn die Jugendlichen so ausprobieren können und richtig spüren seine Bestand  und Gefühl. Nicht nur Mitarbeitende stelle	4	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+5629	333.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	ich	5629	5632	Erzähler-Ich	Verfasser-Ich	None	Erzähler-Ich	fullmatch	ch zerstören. Am Ende des Unterrichts bietet die Mitarbeitende   immer Unterstützung, wenn die Jugendlichen Problemen oder Schwierigkeiten haben. Wie 	ich	 schon erwähnt habe, ist alles kostenlos und anonym. Je früher Prävention Unterricht führen, desto  früher Drogenkonsum Verbeugen kan  3.3 Akupunkturp	2	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+678	526.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	ich	678	681	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Erzähler-Ich	fullmatch	nen. (Aus meinem vorragenden Studium hat es leider nicht geklappt, weil die Beratungsstelle sehr weit von der Universität war.) Aus diesem Grund habe 	ich	 mein Praktikum bei der Suchtberatung Königstraße 16a ausgewählt.   1.Entstehung der Beratungsstelle Die Suchtberatung Königstraße 16a wurde erstmals 	3	Erzähler-Ich
Bericht_12-09-14_23-27-57_SB11+8880	534.0	Bericht_12-09-14_23-27-57_SB11	12-09-14_Bericht_23-27-57_SB11.txt	Ich	8880	8883	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	fullmatch	 zwischen 15 und 17 Jahren grundlegend sich verändert. Kann man nicht im Voraus das Gespräch vorsehen, weil  jeder  seine individuellen Probleme hat. 	Ich	 habe für mich rausentdeckt, dass es interessante und entspannte, um mehr nahe zur Klienten zu kommen, wenn man das Gespräch nicht im „harten Rahmen“ 	3	Erzähler-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+1241	556.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	1241	1244	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_5	ensch-Tier (die Königin wird einmal mit dem Körper eines Pfaus und einmal mit dem Schnabel eines Raben abgebildet). In der vorliegenden Analyse setze 	ich	 den Fokus auf den Raben, weil er einerseits mehrfach in den Bildern in Erscheinung tritt, obwohl er im Text ein einziges Mal Erwähnung findet und sei	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+1467	557.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	1467	1470	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_5	cheinung tritt, obwohl er im Text ein einziges Mal Erwähnung findet und seine Gestalt andererseits eine Besonderheit besitzt. In dieser Analyse werde 	ich	 mich auf die Bilder fokussieren, in welchen der Rabe erscheint (Titel bzw. Rückseite, Vorsatzblatt bzw. Nachsatzblatt, S. 7, 19, 27, 33, 36-37, 41), 	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+1685	558.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	1685	1688	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	l bzw. Rückseite, Vorsatzblatt bzw. Nachsatzblatt, S. 7, 19, 27, 33, 36-37, 41), und die Beziehung zwischen Bild und Text untersuchen: Zunächst werde 	ich	 die Präsenz des Raben beschreiben und dabei der Frage nachgehen, bei welchen Bildern der Rabe erscheint und welche besonderen Merkmale er aufweist. D	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+1850	559.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	1850	1853	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	 des Raben beschreiben und dabei der Frage nachgehen, bei welchen Bildern der Rabe erscheint und welche besonderen Merkmale er aufweist. Danach werde 	ich	 auf die symbolische Bedeutung des Raben eingehen – dabei werde ich mich auf mehrere Symbollexika beziehen – und ihn auf der Basis der Bild-Text-Bezie	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+1917	560.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	1917	1920	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	ildern der Rabe erscheint und welche besonderen Merkmale er aufweist. Danach werde ich auf die symbolische Bedeutung des Raben eingehen – dabei werde 	ich	 mich auf mehrere Symbollexika beziehen – und ihn auf der Basis der Bild-Text-Beziehung interpretieren. Anschließend werde ich im Fazit versuchen, auf	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+2043	561.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	2043	2046	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_10	 eingehen – dabei werde ich mich auf mehrere Symbollexika beziehen – und ihn auf der Basis der Bild-Text-Beziehung interpretieren. Anschließend werde 	ich	 im Fazit versuchen, auf die Frage zu antworten, inwieweit die Abbildung des Raben die Textnarration ergänzt und dementsprechend einen Beitrag zum Tex	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+2455	562.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	2455	2458	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_15	wobei das Bild auf Seiten 36-37 auch als Deckblatt bzw. Rückseite verwendet wird und das Vorsatzblatt identisch mit dem Nachsatzblatt ist. Dazu werde 	ich	 das Bild auf den Seiten 38-39 analysieren, obwohl es nicht klar ist, ob die Vögel im Hintergrund des Bildes tatsächlich Raben sind. Es ist interessan	4	Verfasser-Ich
Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01+8799	564.0	Bilderbuchanalyse-Maerchen_15-07-23_21-02-74_SB01	15-07-23_Bilderbuchanalyse-Maerchen_21-02-74_SB01.txt	ich	8799	8802	Erzähler-Ich	Forscher-Ich	Erzähler-Ich	Erzähler-Ich	rough_match_5	l anstatt mit Nase und Mund. Die Falten rund um die Augen und auf der Stirn und die weiße Haare lassen ansonsten eine alte Frau erkennen. Anfangs war 	ich	 mir nicht sicher, ob es sich um den Schnabel eines Raben oder eines anderen Vogels handelt, bis ich bemerkte, dass ihr Schnabel sich auf dem Schnabel	3	Erzähler-Ich
Diplomarbeit-Einleitung_13-09-15_27-16-44+10516	577.0	Diplomarbeit-Einleitung_13-09-15_27-16-44	13-09-15_Diplomarbeit-Einleitung_27-16-44.txt	None	10516	10519	None	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	rough_match_5	r in das ZSR nicht eintragen obwohl vielleicht,  bei  Eine oder ein Anderen Schüler eine Kindeswohlgefährdung vorliegen könnte? Darüber hinaus möchte 	ich	 untersuchen, wie Schulpersonal bezüglich die Rechtlage der Kindern mit den beschriebene Sachverhalt für ihre berufliches Handeln bewusst sind z.B. wa	3	Verfasser-Ich
