	ID	Text	Text_korr	Span	StartChar	EndChar	Code-annotator1	Code-annotator2	Code-annotator3	Code-annotator4
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+148007	118.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	148007	148010	None	None	Eid	Eid
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+148008	127.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	148008	148011	None	Eid	None	None
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+148032	119.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	148032	148035	None	None	Eid	Eid
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+148033	128.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	148033	148036	None	Eid	None	None
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+22024	107.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	22024	22027	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+22051	108.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	22051	22054	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+29179	109.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	29179	29182	None	Verfasser-Ich	Verfasser-Ich*	Verfasser-Ich
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+33139	110.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	33139	33142	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+33221	111.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	33221	33224	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+33336	112.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	33336	33339	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+33665	113.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	33665	33668	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	Verfasser-Ich*
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+36182	114.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	36182	36185	None	"""Ich"" stellvertr. für Allgemeinheit"	Erzähler-Ich*	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+36263	115.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	36263	36266	None	"""Ich"" stellvertr. für Allgemeinheit"	Erzähler-Ich*	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+36845	116.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	36845	36848	None	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"
BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02+59606	117.0	BA-ITIL-2011-Edition_15-03-23_24-24-59_SB02	15-03-23_BA-ITIL-2011-Edition_24-24-59_SB02.txt	None	59606	59609	None	Verfasser-Ich	Verfasser-Ich*	Erzähler-Ich*
BA-ITSM-2011-Science_15-04-24_24-24-59+79: 51	120.0	BA-ITSM-2011-Science_15-04-24_24-24-59	15-04-24_BA-ITSM-2011-Science_24-24-59.txt	ich	177	185	Eid	Eid	Eid	Eid
BA-ITSM-2011-Science_15-04-24_24-24-59+79: 76	121.0	BA-ITSM-2011-Science_15-04-24_24-24-59	15-04-24_BA-ITSM-2011-Science_24-24-59.txt	ich	291	299	Eid	Eid	Eid	Eid
BA-Instrumente-der_13-10-21_01-25-17_SB12+10279	102.0	BA-Instrumente-der_13-10-21_01-25-17_SB12	13-10-21_BA-Instrumente-der_01-25-17_SB12.txt	Ich	10279	10282	SB-Ich	SB-Ich	SB-Ich	SB-Ich
BA-Instrumente-der_13-10-21_01-25-17_SB12+10501	103.0	BA-Instrumente-der_13-10-21_01-25-17_SB12	13-10-21_BA-Instrumente-der_01-25-17_SB12.txt	Ich	10501	10504	SB-Ich	SB-Ich	SB-Ich	SB-Ich
BA-Instrumente-der_13-10-21_01-25-17_SB12+10936	104.0	BA-Instrumente-der_13-10-21_01-25-17_SB12	13-10-21_BA-Instrumente-der_01-25-17_SB12.txt	ich	10936	10939	SB-Ich	SB-Ich	SB-Ich	SB-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+2948	122.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	Ich	2948	2951	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+3116	123.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3116	3119	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+3333	124.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3333	3336	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+3592	125.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3592	3595	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+3665	126.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3665	3668	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+3819	127.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3819	3822	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+3982	128.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	3982	3985	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+4072	129.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4072	4075	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+4310	130.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4310	4313	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+4408	131.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4408	4411	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+4441	132.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4441	4444	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+4510	133.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4510	4513	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+4632	134.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4632	4635	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+4689	135.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4689	4692	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+4762	136.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	Ich	4762	4765	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kindergarten_15-05-11_15-23-51_SB20+4938	137.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	4938	4941	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kindergarten_15-05-11_15-23-51_SB20+5165	138.0	BA-Kindergarten_15-05-11_15-23-51_SB20	15-05-11_BA-Kindergarten_15-23-51_SB20.txt	ich	5165	5168	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+1766	139.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	Ich	1766	1769	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+1979	140.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	ich	1979	1982	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich*	Erzähler-Ich
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+2094	141.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	ich	2094	2097	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+2147	142.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	ich	2147	2150	Erzähler-Ich	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	Erzähler-Ich
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+2481	143.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	ich	2481	2484	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich*	Erzähler-Ich
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+38315	144.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	ich	38315	38318	Erzähler-Ich	Verfasser-Ich	SB-Ich	Erzähler-Ich
BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20+43644	145.0	BA-Kita-Brueckenjahr_16-04-22_04-10-06_SB20	16-04-22_BA-Kita-Brueckenjahr_04-10-06_SB20.txt	Ich	43644	43647	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+2046	146.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	Ich	2046	2049	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+2802	147.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	ich	2802	2805	Erzähler-Ich	Erzähler-Ich	Forscher-Ich*	Erzähler-Ich
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+3049	148.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	Ich	3049	3052	Erzähler-Ich	Erzähler-Ich	Forscher-Ich	Erzähler-Ich*
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+4296	149.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	ich	4296	4299	Verfasser-Ich*	Erzähler-Ich	Forscher-Ich	"""Ich"" stellvertr. für Allgemeinheit"
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+43645	151.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	ich	43645	43648	"""Ich"" stellvertr. für Allgemeinheit"	"""Ich"" stellvertr. für Allgemeinheit"	Forscher-Ich*	Erzähler-Ich*
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+46467	152.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	Ich	46467	46470	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01+6473	150.0	BA-Klassenfuehrungskompetenz_14-05-19_08-03-18_SB01	14-05-19_BA-Klassenfuehrungskompetenz_08-03-18_SB01.txt	ich	6473	6476	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Kunst_15-12-17_10-07-01_SB01+1139	157.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	1139	1142	Erzähler-Ich	Erzähler-Ich	Forscher-Ich*	Erzähler-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+1278	158.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	1278	1281	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich*	Erzähler-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+1755	159.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	Ich	1755	1758	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich*	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+1948	160.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	1948	1951	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich*	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+2130	161.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	2130	2133	Erzähler-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+2229	162.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	None	2229	2232	None	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+2324	163.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	2324	2327	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+2447	164.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	2447	2450	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+443	153.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	443	446	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+4475	165.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	4475	4478	Verfasser-Ich*	None	Verfasser-Ich*	Erzähler-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+4607	166.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	4607	4610	Verfasser-Ich*	None	Verfasser-Ich*	Forscher-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+5739	167.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	5739	5742	Verfasser-Ich	None	Verfasser-Ich	Verfasser-Ich
BA-Kunst_15-12-17_10-07-01_SB01+6239	168.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	6239	6242	Verfasser-Ich	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	"""Ich"" stellvertr. für Allgemeinheit"
BA-Kunst_15-12-17_10-07-01_SB01+6271	169.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	6271	6274	Verfasser-Ich	"""Ich"" in Beispielen,Zitaten etc"	Verfasser-Ich*	"""Ich"" stellvertr. für Allgemeinheit"
BA-Kunst_15-12-17_10-07-01_SB01+648	154.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	648	651	Erzähler-Ich	Erzähler-Ich	Forscher-Ich*	Verfasser-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+715	155.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	715	718	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Kunst_15-12-17_10-07-01_SB01+952	156.0	BA-Kunst_15-12-17_10-07-01_SB01	15-12-17_BA-Kunst_10-07-01_SB01.txt	ich	952	955	Erzähler-Ich	Erzähler-Ich	Erzähler-Ich*	Erzähler-Ich*
BA-Laermbelaestigung_16-02-19_06-21-00+34: 227	170.0	BA-Laermbelaestigung_16-02-19_06-21-00	16-02-19_BA-Laermbelaestigung_06-21-00.txt	ich	177	186	Verfasser-Ich	Erzähler-Ich*	"""Ich"" in Beispielen,Zitaten etc"	Eid
BA-Laermbelaestigung_16-02-19_06-21-00+34: 490	171.0	BA-Laermbelaestigung_16-02-19_06-21-00	16-02-19_BA-Laermbelaestigung_06-21-00.txt	Ich	71	80	Verfasser-Ich	Erzähler-Ich*	"""Ich"" in Beispielen,Zitaten etc"	Eid
BA-Laermbelaestigung_16-02-19_06-21-00+40: 136	173.0	BA-Laermbelaestigung_16-02-19_06-21-00	16-02-19_BA-Laermbelaestigung_06-21-00.txt	ich	165	174	Eid	Eid	Eid	Eid
BA-Laermbelaestigung_16-02-19_06-21-00+40: 463	174.0	BA-Laermbelaestigung_16-02-19_06-21-00	16-02-19_BA-Laermbelaestigung_06-21-00.txt	Ich	70	79	Eid	Eid	Eid	Eid
BA-Laermbelaestigung_16-02-19_06-21-00+40: 47	172.0	BA-Laermbelaestigung_16-02-19_06-21-00	16-02-19_BA-Laermbelaestigung_06-21-00.txt	ich	149	157	Eid	Eid	Eid	Eid
BA-Literatur-Einleitung_15-08-14_05-04-16_SB01+1: 2019	175.0	BA-Literatur-Einleitung_15-08-14_05-04-16_SB01	15-08-14_BA-Literatur-Einleitung_05-04-16_SB01.txt	Ich	294	303	Erzähler-Ich	Erzähler-Ich	Verfasser-Ich	Verfasser-Ich*
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+18494	176.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	ich	18494	18497	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+18525	177.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	ich	18525	18528	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+18557	178.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	None	18557	18560	None	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+18592	179.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	ich	18592	18595	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+58171	180.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	ich	58171	58174	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02+58232	181.0	BA-Paedagogik-Freires-1_15-01-11_04-13-10_SB02	15-01-11_BA-Paedagogik-Freires-1_04-13-10_SB02.txt	ich	58232	58235	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich	Verfasser-Ich
BA-TSC_14-09-08_03-14-18_WB50+44572	182.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	ich	44572	44575	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-TSC_14-09-08_03-14-18_WB50+85017	176.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	Ich	85017	85020	"""Ich"" in Beispielen,Zitaten etc"	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+85662	177.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	Ich	85662	85665	"""Ich"" in Beispielen,Zitaten etc"	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+87082	178.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	Ich	87082	87085	"""Ich"" in Beispielen,Zitaten etc"	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+87789	179.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	Ich	87789	87792	"""Ich"" in Beispielen,Zitaten etc"	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+89104	180.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	ich	89104	89107	Eid	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+89114	181.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	ich	89114	89117	Eid	None	None	None
BA-TSC_14-09-08_03-14-18_WB50+89505	182.0	BA-TSC_14-09-08_03-14-18_WB50	14-09-08_BA-TSC_03-14-18_WB50.txt	Ich	89505	89508	Eid	None	None	None
BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11+101179	376.0	BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11	15-01-19_BA-Twi-in-Kirchen_10-08-86_SB11.txt	ich	101179	101182	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11+101492	377.0	BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11	15-01-19_BA-Twi-in-Kirchen_10-08-86_SB11.txt	ich	101492	101495	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11+101505	378.0	BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11	15-01-19_BA-Twi-in-Kirchen_10-08-86_SB11.txt	ich	101505	101508	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11+102193	379.0	BA-Twi-in-Kirchen_15-01-19_10-08-86_SB11	15-01-19_BA-Twi-in-Kirchen_10-08-86_SB11.txt	ich	102193	102196	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"	"""Ich"" in Beispielen,Zitaten etc"
